"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","adds top-level manifest bindings for agent-selected registered tools","agent tool bindings","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","400","registers remote servers and opens detail dialogs for connected catalog servers","McpServers","Fri Sep 04 03:14:34 UTC 2026","passed","Fri Sep 04 03:14:34 UTC 2026","","","",""
"","59","refreshes the list when a workflow is created elsewhere","Workflows — live status refresh","Fri Sep 04 03:14:38 UTC 2026","passed","Fri Sep 04 03:14:38 UTC 2026","","","",""
"","0","canConnectNodes requires at least one compatible output/input pair","connect/map helpers","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","4","resolves prompt names and artifact refs with fallback behavior","Prompts identity helpers","Fri Sep 04 03:17:37 UTC 2026","passed","Fri Sep 04 03:17:37 UTC 2026","","","",""
"","35","shows the approval ID as plain text (approval detail route removed)","Prompts","Fri Sep 04 03:13:58 UTC 2026","passed","Fri Sep 04 03:13:58 UTC 2026","","","",""
"","27","archives a session via the archive button (status PATCH)","ChatHistory","Fri Sep 04 03:15:33 UTC 2026","passed","Fri Sep 04 03:15:33 UTC 2026","","","",""
"","107","shows an authentication transition notice","Login","Fri Sep 04 03:16:49 UTC 2026","passed","Fri Sep 04 03:16:49 UTC 2026","","","",""
"","0","for_each_loop wires a for-each node to a reusable worker agent","templateManifest","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","1","nodeLabel prefers a custom display label over name/id","node helpers","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","127","keeps the monitored run in recent history when the server list is stale","WorkflowEditor handler branches","Fri Sep 04 03:13:36 UTC 2026","passed","Fri Sep 04 03:13:36 UTC 2026","","","",""
"","39","keeps human approval events generic in the event timeline","WorkflowRunDebugger","Fri Sep 04 03:14:12 UTC 2026","passed","Fri Sep 04 03:14:12 UTC 2026","","","",""
"","17","shows the empty-bucket message when there is nothing to browse","BucketTree","Fri Sep 04 03:15:22 UTC 2026","passed","Fri Sep 04 03:15:22 UTC 2026","","","",""
"","1","renders bounded loop target reference edges and uses them for layout depth","manifestToFlow","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","1","returns null when every plan is terminal","plan-view helpers","Fri Sep 04 03:17:42 UTC 2026","passed","Fri Sep 04 03:17:42 UTC 2026","","","",""
"","123","keeps the modal open when attaching text fails","AttachmentBar — Paste text modal","Fri Sep 04 03:15:08 UTC 2026","passed","Fri Sep 04 03:15:08 UTC 2026","","","",""
"","1","returns null when bucket is missing or whitespace-only","knowledgeBuildLaunch","Fri Sep 04 03:15:16 UTC 2026","passed","Fri Sep 04 03:15:16 UTC 2026","","","",""
"","176","streams workflow step events into the run monitor before the next polling refresh","WorkflowEditor handler branches","Fri Sep 04 03:13:36 UTC 2026","passed","Fri Sep 04 03:13:37 UTC 2026","","","",""
"","39","shows an empty-state when there are no checks","GuardrailChecksEditor","Fri Sep 04 03:16:46 UTC 2026","passed","Fri Sep 04 03:16:46 UTC 2026","","","",""
"","301","supports resizing and collapse/expand for the assistant drawer","App shell end-to-end journeys","Fri Sep 04 03:14:18 UTC 2026","passed","Fri Sep 04 03:14:19 UTC 2026","","","",""
"","3","ignores filtered-out events and cleans up listeners on unmount","useEventStream","Fri Sep 04 03:17:03 UTC 2026","passed","Fri Sep 04 03:17:03 UTC 2026","","","",""
"","222","falls back to checkpoint wait_until state when the run version is unavailable","WorkflowDetail calibration","Fri Sep 04 03:13:08 UTC 2026","passed","Fri Sep 04 03:13:08 UTC 2026","","","",""
"","1","materializes dynamic starter timestamps from backend templates","WorkflowEditor newNode","Fri Sep 04 03:16:51 UTC 2026","passed","Fri Sep 04 03:16:51 UTC 2026","","","",""
"","126","fills the goal from an example chip","WorkflowPlanPanel","Fri Sep 04 03:16:43 UTC 2026","passed","Fri Sep 04 03:16:43 UTC 2026","","","",""
"","119","toggle opens the panel and clears the collapsed flag","AssistantPanelContext","Fri Sep 04 03:16:38 UTC 2026","passed","Fri Sep 04 03:16:38 UTC 2026","","","",""
"","75","shows an empty playground state when no MCP servers are registered","McpServers","Fri Sep 04 03:14:33 UTC 2026","passed","Fri Sep 04 03:14:34 UTC 2026","","","",""
"","245","renders the heading and table","Prompts","Fri Sep 04 03:13:57 UTC 2026","passed","Fri Sep 04 03:13:58 UTC 2026","","","",""
"","31","shows template settings and updates template body, output format, and missing-variable mode","Inspector","Fri Sep 04 03:13:42 UTC 2026","passed","Fri Sep 04 03:13:42 UTC 2026","","","",""
"","85","edits a row via the /revise endpoint","EvalDatasetDetail","Fri Sep 04 03:15:03 UTC 2026","passed","Fri Sep 04 03:15:03 UTC 2026","","","",""
"","2","falls back safely when a hardened context denies Web Locks access","local auth cookie-operation coordination","Fri Sep 04 03:16:29 UTC 2026","passed","Fri Sep 04 03:16:29 UTC 2026","","","",""
"","35","surfaces a save error and keeps the modal open","AssistantSettings","Fri Sep 04 03:15:33 UTC 2026","passed","Fri Sep 04 03:15:33 UTC 2026","","","",""
"","18","summarizes the active recovery path, approvals, and lifecycle events","workflow run panels","Fri Sep 04 03:14:30 UTC 2026","passed","Fri Sep 04 03:14:30 UTC 2026","","","",""
"","5","does not query attachments when there is no session","AttachmentBar — add-context menu","Fri Sep 04 03:15:07 UTC 2026","passed","Fri Sep 04 03:15:07 UTC 2026","","","",""
"","46","marks inherited approval checkpoints distinctly in the step map","WorkflowRunDebugger","Fri Sep 04 03:14:12 UTC 2026","passed","Fri Sep 04 03:14:12 UTC 2026","","","",""
"","4","renders a derived summary for workflow-native storage and KB nodes when detail is empty","StepPreview","Fri Sep 04 03:15:01 UTC 2026","passed","Fri Sep 04 03:15:01 UTC 2026","","","",""
"","127","Validate calls the API and renders problems","WorkflowEditor page","Fri Sep 04 03:12:59 UTC 2026","passed","Fri Sep 04 03:12:59 UTC 2026","","","",""
"","29","renders the empty state when there are no non-archived sessions","ChatHistory","Fri Sep 04 03:15:33 UTC 2026","passed","Fri Sep 04 03:15:33 UTC 2026","","","",""
"","4","does not let a stale 401 clear a reconciled session with the same generation","caliberApi","Fri Sep 04 03:14:41 UTC 2026","passed","Fri Sep 04 03:14:41 UTC 2026","","","",""
"","14","setPanelWidth clamps through Width 200","AssistantPanelContext","Fri Sep 04 03:16:38 UTC 2026","passed","Fri Sep 04 03:16:38 UTC 2026","","","",""
"","1","assigns unique ids when multiple handoffs target the same agent","manifestToFlow","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","132","turns checkpoint lookup failures into completed-run recovery guidance in the run monitor","WorkflowEditor handler branches","Fri Sep 04 03:13:35 UTC 2026","passed","Fri Sep 04 03:13:35 UTC 2026","","","",""
"","184","keeps the Build advanced configuration collapsed by default and expands it on demand","Knowledge Bases R2 declutter","Fri Sep 04 03:13:54 UTC 2026","passed","Fri Sep 04 03:13:54 UTC 2026","","","",""
"","3","accepts a completed login cookie mutation across a competing display boundary","caliberApi","Fri Sep 04 03:14:41 UTC 2026","passed","Fri Sep 04 03:14:41 UTC 2026","","","",""
"","1","marks the highest version live + rollbackable; older versions are not promotable","makeSkillVersionAdapter","Fri Sep 04 03:16:08 UTC 2026","passed","Fri Sep 04 03:16:08 UTC 2026","","","",""
"","24","switches agent instructions to registered-prompt mode","Inspector","Fri Sep 04 03:13:41 UTC 2026","passed","Fri Sep 04 03:13:41 UTC 2026","","","",""
"","34","changes to auto_safe from the dropdown","ApprovalModeSelector","Fri Sep 04 03:15:54 UTC 2026","passed","Fri Sep 04 03:15:54 UTC 2026","","","",""
"","47","labels the all-zero equal-row fallback instead of implying row exclusion","EvaluationDetail page","Fri Sep 04 03:15:18 UTC 2026","passed","Fri Sep 04 03:15:18 UTC 2026","","","",""
"","154","locks the calibration stage to the open prompt (no in-tab picker)","Prompts","Fri Sep 04 03:13:59 UTC 2026","passed","Fri Sep 04 03:13:59 UTC 2026","","","",""
"","10","names unresolved bundle dependencies that block deployment","WorkflowVersionDetail page","Fri Sep 04 03:13:20 UTC 2026","passed","Fri Sep 04 03:13:20 UTC 2026","","","",""
"","13","explains when a paused run has not written files yet","RunFilePanel","Fri Sep 04 03:15:20 UTC 2026","passed","Fri Sep 04 03:15:20 UTC 2026","","","",""
"","21","picking an eval dataset wires the node ref and artifacts.eval_datasets","Inspector","Fri Sep 04 03:13:41 UTC 2026","passed","Fri Sep 04 03:13:41 UTC 2026","","","",""
"","455","filters skills, archives/restores, and opens detail routes","Skills page","Fri Sep 04 03:15:35 UTC 2026","passed","Fri Sep 04 03:15:35 UTC 2026","","","",""
"","170","shows a recoverable error instead of loading forever when the skill request fails","SkillDetail","Fri Sep 04 03:14:46 UTC 2026","passed","Fri Sep 04 03:14:47 UTC 2026","","","",""
"","4","hydrates persisted open and collapsed state","AssistantPanelContext","Fri Sep 04 03:16:38 UTC 2026","passed","Fri Sep 04 03:16:38 UTC 2026","","","",""
"","1","liveVersion returns the version serving the live alias","promptVersionsToArtifactVersions","Fri Sep 04 03:17:28 UTC 2026","passed","Fri Sep 04 03:17:28 UTC 2026","","","",""
"","37","surfaces blocked local embedding runtimes in knowledge build nodes","Inspector","Fri Sep 04 03:13:43 UTC 2026","passed","Fri Sep 04 03:13:43 UTC 2026","","","",""
"","233","uploads JSONL calibration datasets and starts a configured scorer run","Prompt optimization calibration edge flows","Fri Sep 04 03:14:29 UTC 2026","passed","Fri Sep 04 03:14:29 UTC 2026","","","",""
"","75","clears stale persisted session ids after the session list loads","CaliberAssistantPanel","Fri Sep 04 03:14:50 UTC 2026","passed","Fri Sep 04 03:14:50 UTC 2026","","","",""
"","148","turns inherited source-checkpoint lookup failures into stopped-run guidance in workflow detail","WorkflowDetail calibration","Fri Sep 04 03:13:18 UTC 2026","passed","Fri Sep 04 03:13:18 UTC 2026","","","",""
"","1","hitl_review wires agent → PII-redact guardrail → human approval → output","templateManifest","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","167","disables workflow-detail resume actions when a wait-for-event checkpoint loses its expected event name","WorkflowDetail calibration","Fri Sep 04 03:13:10 UTC 2026","passed","Fri Sep 04 03:13:11 UTC 2026","","","",""
"","1","returns setup checks linked to a specific field","node helpers","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","513","turns stale retry, approval, and resume failures into recovery guidance","WorkflowDetail calibration","Fri Sep 04 03:13:13 UTC 2026","passed","Fri Sep 04 03:13:13 UTC 2026","","","",""
"","49","rejects a negative weight without posting","EvalDatasetDetail — editor validation branches","Fri Sep 04 03:15:03 UTC 2026","passed","Fri Sep 04 03:15:03 UTC 2026","","","",""
"","12","adds the selected check kind as a single-key object","GuardrailChecksEditor","Fri Sep 04 03:16:46 UTC 2026","passed","Fri Sep 04 03:16:46 UTC 2026","","","",""
"","162","reserves page space when assistant drawer is open","App shell end-to-end journeys","Fri Sep 04 03:14:18 UTC 2026","passed","Fri Sep 04 03:14:18 UTC 2026","","","",""
"","142","renders a card grid and filters it with search","Skills page","Fri Sep 04 03:15:35 UTC 2026","passed","Fri Sep 04 03:15:36 UTC 2026","","","",""
"","3","renders archived with a distinct label + testid","VersionStatusBadge","Fri Sep 04 03:17:47 UTC 2026","passed","Fri Sep 04 03:17:47 UTC 2026","","","",""
"","53","guides subworkflow selection and active deployment aliases","Inspector","Fri Sep 04 03:13:43 UTC 2026","passed","Fri Sep 04 03:13:43 UTC 2026","","","",""
"","73","updates input bucket node storage controls and previews matching objects","Inspector","Fri Sep 04 03:13:42 UTC 2026","passed","Fri Sep 04 03:13:42 UTC 2026","","","",""
"","55","hosts search, both filters, clear, and the view toggle inside the shared FilterBar","Prompts — Workspace","Fri Sep 04 03:14:10 UTC 2026","passed","Fri Sep 04 03:14:10 UTC 2026","","","",""
"","13","updates workflow runtime defaults","Inspector","Fri Sep 04 03:13:41 UTC 2026","passed","Fri Sep 04 03:13:41 UTC 2026","","","",""
"","2","reconstructs a blocked wait graph from checkpoints when step history is unavailable","buildSyntheticWorkflowRunManifest","Fri Sep 04 03:16:28 UTC 2026","passed","Fri Sep 04 03:16:28 UTC 2026","","","",""
"","1","classifies keywords, comments, strings, and decorators","highlightTokens — Python classification","Fri Sep 04 03:17:23 UTC 2026","passed","Fri Sep 04 03:17:23 UTC 2026","","","",""
"","270","auto-lowercases input and enables Next for valid kebab","SkillWizard","Fri Sep 04 03:14:54 UTC 2026","passed","Fri Sep 04 03:14:54 UTC 2026","","Step navigation","",""
"","1","maps status tones for run table badges","Prompts utility helpers","Fri Sep 04 03:16:56 UTC 2026","passed","Fri Sep 04 03:16:56 UTC 2026","","","",""
"","1","normalizes uploaded examples from mixed shapes","Prompts utility helpers","Fri Sep 04 03:16:56 UTC 2026","passed","Fri Sep 04 03:16:56 UTC 2026","","","",""
"","24","disables autonomous policies when their service identities are not ready","ApprovalModeSelector","Fri Sep 04 03:15:54 UTC 2026","passed","Fri Sep 04 03:15:54 UTC 2026","","","",""
"","29","closes via the footer Cancel button","AssistantSettings","Fri Sep 04 03:15:33 UTC 2026","passed","Fri Sep 04 03:15:33 UTC 2026","","","",""
"","1","derives isLive from the live alias when `current` is not set","promptVersionsToArtifactVersions","Fri Sep 04 03:17:28 UTC 2026","passed","Fri Sep 04 03:17:28 UTC 2026","","","",""
"","128","combines a status filter with a search term","Workflows — search","Fri Sep 04 03:14:37 UTC 2026","passed","Fri Sep 04 03:14:37 UTC 2026","","","",""
"","18","subscribes to typed SSE events and delivers matching payloads","useEventStream","Fri Sep 04 03:17:03 UTC 2026","passed","Fri Sep 04 03:17:03 UTC 2026","","","",""
"","83","clears the password field after creating an account","Administration","Fri Sep 04 03:15:38 UTC 2026","passed","Fri Sep 04 03:15:38 UTC 2026","","","",""
"","98","shows draft cards when drafts toggle is clicked","CaliberAssistantPanel","Fri Sep 04 03:14:52 UTC 2026","passed","Fri Sep 04 03:14:52 UTC 2026","","","",""
"","158","shows simulated providers and persists dismissal for the session","ProviderBanner","Fri Sep 04 03:16:47 UTC 2026","passed","Fri Sep 04 03:16:47 UTC 2026","","","",""
"","18","removes unused workflow-level tool bindings","Inspector","Fri Sep 04 03:13:41 UTC 2026","passed","Fri Sep 04 03:13:41 UTC 2026","","","",""
"","11","renders known statuses","DraftStatusBadge","Fri Sep 04 03:16:25 UTC 2026","passed","Fri Sep 04 03:16:25 UTC 2026","","","",""
"","56","shows an error state when the object listing fails","AttachmentBar — Object store modal","Fri Sep 04 03:15:08 UTC 2026","passed","Fri Sep 04 03:15:08 UTC 2026","","","",""
"","90","opens the Plan tab and applies a built workflow back onto the canvas","WorkflowEditor handler branches","Fri Sep 04 03:13:28 UTC 2026","passed","Fri Sep 04 03:13:28 UTC 2026","","","",""
"","10","surfaces a load error","WorkflowRunTracePanel","Fri Sep 04 03:16:59 UTC 2026","passed","Fri Sep 04 03:16:59 UTC 2026","","","",""
"","1","nodeColor is type-coded","node helpers","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","66","Publish stage exposes deprecate/archive + where-used","ToolWorkspace","Fri Sep 04 03:16:07 UTC 2026","passed","Fri Sep 04 03:16:07 UTC 2026","","","",""
"","58","lets an admin delete a server after an inline confirmation","McpServers","Fri Sep 04 03:14:35 UTC 2026","passed","Fri Sep 04 03:14:35 UTC 2026","","","",""
